Tweet ID,Usuario,Contenido,Fecha,Lenguaje,Sentimiento,texto_limpio
770376118629203968,bocon28,Alba Carrillo como buena modelo haciendo gala de su profesión en la entrevista a Willy Toledo  #HableConEllas,2016-08-29 21:42:34,es,positive,alba carrillo buena modelo haciendo gala profesión entrevista willy toledo hableconellas
770377349426778112,rauliker97,"Un hastag por un buen motivo, dadle a tope venga  #demoslelavuelta",2016-08-29 21:47:27,es,positive,hastag buen motivo dadle tope venga demoslelavuelta
770377072103530496,AnaMalona,"@C3466003565 Cracias Cristina todo lo que me dices es una bendición tienes que ser paciente y veras como llega el milagro solo asi,ten Fe ",2016-08-29 21:46:21,es,positive,cracias cristina dices bendición ser paciente veras llega milagro solo asiten fe
769618607177433088,tdavin,"Al final la triatlón ha salido pero por pura tozudez ... 7:07 de esfuerzos, mi estado es de reventado para arriba ",2016-08-27 19:32:29,es,neutral,final triatlón salido pura tozudez 707 esfuerzos reventado arriba
769676942736056320,maartalopez_,Creo que mi amor platónico de tw es gay y me acabo de poner tan triste ,2016-08-27 23:24:17,es,negative,creo amor platónico tw gay acabo poner tan triste
769674567145103361,ItsMariaaFndz_,@Carlotayoutube me acabo de poner mala y mañana es la quedada en Málaga  ojalá recuperarme antes de la quedada♥,2016-08-27 23:14:51,es,negative,acabo poner mala mañana quedada málaga ojalá recuperarme quedada
769696372509577216,ThisBreakNoses,"@kiwiliberal confundes conceptos, este es el nivel, medidas sociales ≠ socialismo. Buenas noches que mañana se madruga ¿o no? ",2016-08-28 00:41:30,es,negative,confundes conceptos nivel medidas sociales socialismo buenas noches mañana madruga
769695740981641217,CharlieSkelter,@SuperPaperEnder Lo habrías hecho con o sin mí ,2016-08-28 00:38:59,es,neutral,hecho
769671141598302208,NereaSheffield,@rushsmith se que no me vas a leer pero si pudieras decirme a que hora coges el ave mañana me harias muy feliz. No he podido verte hoy ,2016-08-27 23:01:14,es,negative,vas leer si pudieras decirme hora coges ave mañana harias feliz podido verte hoy
769670405934215168,NereaSheffield,@Currice se que no me vas a leer pero si pudieras decirme a que hora coges el ave mañana me harias muy feliz. No he podido verte hoy ,2016-08-27 22:58:19,es,negative,vas leer si pudieras decirme hora coges ave mañana harias feliz podido verte hoy
769670007047458817,NereaSheffield,@RoEnLaRed se que no me vas a leer pero si pudieras decirme a que hora coges el ave a mañana me harias muy feliz. No he podido verte hoy ,2016-08-27 22:56:44,es,negative,vas leer si pudieras decirme hora coges ave mañana harias feliz podido verte hoy
769669641341956097,rubiusftpool,"Estoy poniendo fotos a lo loco porque no tengo las mias  
Pero no va tan mal...😏 https://t.co/uk0YcK18NU",2016-08-27 22:55:16,es,positive,poniendo fotos loco mias va tan mal httpstcouk0yck18nu
769601175796740096,Minikiwii,"Y cada vez que lo digo no puedo evitar pensar que si no le hubiera ""prestado"" 650€ a ese, ya tendría una de puta madre  whatever",2016-08-27 18:23:13,es,negative,cada vez digo puedo evitar pensar si prestado 650 puta madre whatever
769599994513031168,SuperActrices,"@AntimadridVCF Si juegan bien, pero no saben chutar, estamos apañados.  Ninguno sabe chutar a gol en el Valencia?",2016-08-27 18:18:31,es,negative,si juegan bien saben chutar apañados ninguno sabe chutar gol valencia
769661684109733888,EstebanStreet,"@PGimenezFuentes @CiudadanosCs paso, paso de tener que definir que es o no es una ostia, que por ahi te escaqueas ",2016-08-27 22:23:39,es,negative,paso paso tener definir ostia ahi escaqueas
769661441502838785,_mendxsiblhs,"Os lo pido por favor en serio, es muy importante para mí  🙏
https://t.co/STUwLW8brK",2016-08-27 22:22:41,es,neutral,pido favor serio importante httpstcostuwlw8brk
769657717376032768,SandraayusoSp,Mandame mensajes de amor que me quiero sentir querida al despertarme que estoy muy sad ,2016-08-27 22:07:54,es,negative,mandame mensajes amor quiero sentir querida despertarme sad
769681498815496192,m_barea_romero,"Y venga, cuando os veáis sin un puto duro, acordarse de mi guapis ",2016-08-27 23:42:23,es,negative,venga veáis puto duro acordarse guapis
769844000736018432,JesusRuiz1995,Parafraseando a Salomó Es mejor perder a tu hijo a que lo partan por la mitad ,2016-08-28 10:28:07,es,neutral,parafraseando salomó mejor perder hijo partan mitad
769843309107900416,GorritiDonosti,Clásico día donostiarra para quedarse en casita con el fútbol #Donostia #Fútbol ,2016-08-28 10:25:22,es,positive,clásico día donostiarra quedarse casita fútbol donostia fútbol
769842623498575872,almaroga_,"gente d madrid fav aqi y os hablo, qiero conocer a gente nueva ",2016-08-28 10:22:39,es,neutral,gente d madrid fav aqi hablo qiero conocer gente nueva
769842044919578624,jiglesiash11,"@PaddockGPWorld @miquelliso ¡Permiso ninguno, por favor! La foto es de Miquel, y yo encantado de poder verla en mi timeline ",2016-08-28 10:20:21,es,positive,permiso ninguno favor foto miquel encantado poder verla timeline
769839602299498500,LleonardPler,@dani_xelcox la parte de acción se me hizo muy pesada. Pero los momentos bonitos son muy bonitos ,2016-08-28 10:10:38,es,neutral,parte acción hizo pesada momentos bonitos bonitos
769839243883638784,uriondo,"Rivera y Rajoy no han pactado que Nivea vuelva a lanzar pelotas de playa desde una avioneta, como cuando era pequeño. Nos vemos el 25D ",2016-08-28 10:09:13,es,negative,rivera rajoy pactado nivea vuelva lanzar pelotas playa avioneta pequeño vemos 25d
769838964693929984,GonzaloAscanio,@carlosmoreno_ch claroooo o a varios solo que ya les vale ... PSOE roto etc ,2016-08-28 10:08:06,es,negative,claroooo varios solo vale psoe roto etc
769928093993689088,LaoLoveCoffee,Como la gente siga siendo aburrida les mandaré a la puta ,2016-08-28 16:02:16,es,negative,gente siga siendo aburrida mandaré puta
769930322721013760,Criss_ml,@JPelirrojo me encantan los VAPES gracias por estar ahí todos los días y alegrarnos ,2016-08-28 16:11:08,es,positive,encantan vapes gracias ahí días alegrarnos
769934500159688705,Tyranitar_3,"@yddeon la Universidad es fácil porque estudias lo que te gusta 

JAJAJAJAJAJAJAJAJAJAJAJA ES TODO MENTIRA",2016-08-28 16:27:44,es,negative,universidad fácil estudias gusta jajajajajajajajajajajaja mentira
769937561590652928,Nachograta,@_cuteresa Son dos frases. La una complementa a la otra. Así se entiende mejor ,2016-08-28 16:39:54,es,positive,dos frases complementa así entiende mejor
769932963358310400,GonzaloAscanio,@bryantorresFSH @uby77 claro bryan es otra cuestión del tema ... Si abres más días alquiler más caro . ,2016-08-28 16:21:37,es,neutral,claro bryan cuestión tema si abres días alquiler caro
769932555697160192,Gravesen_1,Pues me han metido un buen repasito en la final de hoy del torneo de Liga Playstation jejejeje se notan las vacaciones ,2016-08-28 16:20:00,es,negative,pues metido buen repasito final hoy torneo liga playstation jejejeje notan vacaciones
769936671739633664,LauraChotis,El solo que hace Rosendo en Flojos de Pantalón es Flipante!!! ,2016-08-28 16:36:21,es,positive,solo hace rosendo flojos pantalón flipante
769935643074002944,ksesbolita,"@PapelitoRojo @pedrojcases no me lo como, solo muerdo y estiro  y si llevo las cutículas bien, no lo hago, ahora están top ",2016-08-28 16:32:16,es,neutral,solo muerdo estiro si llevo cutículas bien hago ahora top
769939359764217857,marialuisa_MLB,"@kriisvlc @informativost5 @telecincoes Noooo estamos todos en Lucena, q miedo ya no se puede estar tampoco tranquilos en la playa  ",2016-08-28 16:47:02,es,negative,noooo lucena q miedo puede tampoco tranquilos playa
769926572711313409,Puto_Guille,@Charmimedicen A gente tonta es dificil acostumbrarse ,2016-08-28 15:56:14,es,negative,gente tonta dificil acostumbrarse
769926491056566274,marenostrum2015,@gemacorga podéis pasar gratis para la siguiente temporada ,2016-08-28 15:55:54,es,positive,podéis pasar gratis siguiente temporada
769991704812355586,ziganda,@rafalasa @ruestern @Eleder_ Pero si los waitos ya estáis aislaos! ,2016-08-28 20:15:02,es,neutral,si waitos aislaos
769991221557227521,glutoniana,"¿Alguien es tan amable de ir a hacerme la compra mañana? 

Estoy de un bajón y de antojos que… https://t.co/Z5qC6TIOBC",2016-08-28 20:13:07,es,negative,alguien tan amable ir hacerme compra mañana bajón antojos httpstcoz5qc6tiobc
769974581994131457,Trapperpark,Yo solo quiero a alguien que odie A7x conmigo ,2016-08-28 19:07:00,es,neutral,solo quiero alguien odie a7x conmigo
769974465128230912,Saara_pe,"@MaiteCerezo @RenRiesgo a vosotros las manchas os quedan divinas y a mi me han potado un arcoiris en la cara con mucho odio, no es justo ",2016-08-28 19:06:32,es,negative,vosotros manchas quedan divinas potado arcoiris cara odio justo
769974436229414914,Veliamusica,@CarlosSadness Faltan las canciones que cuando estás triste te hacen llorar y a la vez reír cuando estás alegre ,2016-08-28 19:06:25,es,neutral,faltan canciones triste hacen llorar vez reír alegre
769994091966898178,EduRoma2003,"Esperando la nueva temporada d #SuperShore2 ,vamos calentando motores con el estreno de #AcapulcoShore3 esta noche a las 22:30 @mtvspain ",2016-08-28 20:24:31,es,positive,esperando nueva temporada d supershore2 vamos calentando motores estreno acapulcoshore3 noche 2230
769996459748028416,LytosOfficial,"Obviamente las preguntas tienen que ir en el e-mail, no ENCIMA del vídeo ni nada parecido, sino no podré usarlo ",2016-08-28 20:33:56,es,negative,obviamente preguntas ir email encima vídeo parecido sino podré usarlo
769985146405683200,G0kuB,"Esperemos que todo empiece a tirar para arriba porque se necesita mucho para despegar un proyecto asi, y es el unico miedo que tengo ",2016-08-28 19:48:59,es,negative,esperemos empiece tirar arriba necesita despegar proyecto asi unico miedo
769984290969051137,WiirdKnives,"Me está molando bastante el rollo este del knifing, encima los tricks con balístico no se me dan nada mal ",2016-08-28 19:45:35,es,positive,molando bastante rollo knifing encima tricks balístico dan mal
769984071372013568,WiirdKnives,"Hace tres días que entre a @HawklineClan y hoy me he pegado el segundo clip 
1080 desde lo alto del ala del caza https://t.co/8x4DVAFGSp",2016-08-28 19:44:42,es,positive,hace tres días hoy pegado segundo clip 1080 alto ala caza httpstco8x4dvafgsp
769983928841166848,Ana___karolina,@EvaGelCot DONDE LO VES!!? Es mi programa favorito 😢 y sólo encuentro hasta temporada 5-6 y esos ya los tengo vistos ,2016-08-28 19:44:08,es,positive,ves programa favorito sólo encuentro temporada 56 vistos
770001225412739072,Addri_12,"@Formalito_soy @JaniJoplin Se nos pone sentimental  Pañuelos, por favor!",2016-08-28 20:52:52,es,negative,pone sentimental pañuelos favor
769985813887188993,CliftJose,"@Juliaa_Coutoo muchas gracias niñuca, tú tienes una gran sensibilidad por eso valoro mucho tu opinión. Feliz noche ",2016-08-28 19:51:38,es,positive,muchas gracias niñuca gran sensibilidad valoro opinión feliz noche
769985604725637121,vai_82,@ratgull @Vespacityman @Kellydeharo @ELpuebloMALDITO Al final ha sucumbido el maldito a nuestra dura mano ,2016-08-28 19:50:48,es,positive,final sucumbido maldito dura mano
769615573164683264,manal20102,@SumiEsB Yo también vi la peli y lloré lo que no está escrito  Ahora estoy leyendo el libro y me estoy echando unas risas impresionantes!,2016-08-27 19:20:26,es,neutral,vi peli lloré escrito ahora leyendo libro echando unas risas impresionantes
769615173141295104,wastinglove___,He probado una nueva espuma para el pelo y sí que lo deja más rizado pero se queda como efecto gomina y no me gusta. ,2016-08-27 19:18:50,es,negative,probado nueva espuma pelo deja rizado queda efecto gomina gusta
769691353588592640,garby98,"@ClaudiaPiqueras hoy te he visto (y tu a mi) y no me has saludado, mala gente  (no te dije nada porque ibas acompañada)",2016-08-28 00:21:33,es,negative,hoy visto saludado mala gente dije ibas acompañada
769690910703616000,neussgutierrez,"@lekilig estaba en momento ""odio eterno"" necesitaba compartirlo  además yo hace poco que tengo canal y no me siento NADA identificada ",2016-08-28 00:19:47,es,negative,momento odio eterno necesitaba compartirlo además hace canal siento identificada
769688541299347456,neussgutierrez,@lekilig un hilo fabuloso  comparto todo lo que dices ^^,2016-08-28 00:10:23,es,positive,hilo fabuloso comparto dices
769713999776669696,NiievesGiil,@NiievesGiil si hubiese una opción de ''kill'' seguro que era la más votada ,2016-08-28 01:51:32,es,neutral,si opción kill seguro votada
769712850193551360,Jose_Rodriz,"@ivancastello Toca un tema maravilloso, porque sin dejar de ser ficción es algo que podría darse. Un Gran Hermano vol.02 ",2016-08-28 01:46:58,es,positive,toca tema maravilloso dejar ser ficción podría darse gran hermano vol02
769993102442524674,SalvaGJ99,@ImFebrer @MalagaCF Ninguno de los clubes lo hizo oficial pero se dice que sí ,2016-08-28 20:20:36,es,neutral,ninguno clubes hizo oficial dice
770010128720486400,StoneMagnet_,@ignatiareilly una oleada de cosas homófobas días anteriores ,2016-08-28 21:28:15,es,negative,oleada cosas homófobas días anteriores
770027650610003968,HuGo17__,@zKnowcks7 la culpa es de la gente que juega segunda no te engañes a ti mismo ,2016-08-28 22:37:52,es,negative,culpa gente juega segunda engañes mismo
770027144126881792,elputosocio,"@plsnomoredrama @Joseemiii @IsaMeseguerMtz @svvvdbxxy normal, con esa cara que tienes Alexia ",2016-08-28 22:35:52,es,neutral,normal cara alexia
770028464057483266,Czarunio20,@MigueZYT yo te felicitaria pero no me quedan caracteres en este tweet con lo cual lo siento mucho sera el año que viene  no te rayes bro,2016-08-28 22:41:06,es,negative,felicitaria quedan caracteres tweet siento sera año viene rayes bro
770026979047374849,ale_mastropiero,"Chatel con mis primos le hicimos un funeral a una lora de la casa de mis abuelos, cantando una adaptación de ""Querida"". DEP Juanga ",2016-08-28 22:35:12,es,negative,chatel primos hicimos funeral lora casa abuelos cantando adaptación querida dep juanga
770026405144952834,luisroldan_98,Tengo dos orzuelos enquistados en el ojo izquierdo y me hacen la cara muy asimétrica. Me veo raro ,2016-08-28 22:32:56,es,negative,dos orzuelos enquistados ojo izquierdo hacen cara asimétrica veo raro
769614591013814273,ofillodamparo,Vamos a enfrentarnos un poquito a fotos viejas ) apuf ,2016-08-27 19:16:31,es,negative,vamos enfrentarnos poquito fotos viejas apuf
769613629977223168,AndresMachoXIII,No hay nada como ver la semifinal masculina de La Nucía Open de Pádel mientras hago 30 min de bici estática a tope ,2016-08-27 19:12:42,es,positive,ver semifinal masculina nucía open pádel mientras hago 30 min bici estática tope
769613295011631105,imdariusb1tches,@Goonzas_ No voy ni a Vigo voy ir a Madrid? Jajajaja que vivo en Coruña tonto ,2016-08-27 19:11:22,es,negative,voy vigo voy ir madrid jajajaja vivo coruña tonto
769620986413080576,RiitalunaM,"¿Soy la única que no está viendo el partido? Aunque me gustaría, la verdad ",2016-08-27 19:41:56,es,negative,única viendo partido aunque gustaría verdad
769634809983434753,JustinWijnker,@AjaxAjaxcf no estoy convencido. P.e. Me gustaría ver a Cerny y Nouri en el 1r equipo y menos Gudelj y El Ghazi... Le doy tiempo.  (2/2),2016-08-27 20:36:52,es,negative,convencido pe gustaría ver cerny nouri 1r equipo menos gudelj ghazi doy tiempo 22
769634567917633536,caval100,"Somos los españoles cómplices de que gobierne el PP NO. Son sus cerca de 8 millones de votantes, de los más de 34 millones censados ",2016-08-27 20:35:54,es,negative,españoles cómplices gobierne pp cerca 8 millones votantes 34 millones censados
769610589542940676,yeradis,"@Maryansoy para el frio la solucion es hacer lo que dice esta frase ""sabado sabadete camisa nueva y ...."" ",2016-08-27 19:00:37,es,positive,frio solucion hacer dice frase sabado sabadete camisa nueva
769610090345275392,FINIKI_MR,@carlosmchef3 felicidades pareja!!! Peazo abuelo va a tener tu hijo....estará pletorico ,2016-08-27 18:58:38,es,positive,felicidades pareja peazo abuelo va tener hijoestará pletorico
769612941037568004,XDPOKEMON4EVER,@keirzar yo lo tengo facil  mi unicovy verdadero amor es pokemon ,2016-08-27 19:09:58,es,positive,facil unicovy verdadero amor pokemon
769612556587634688,Goonzas_,@imdariusb1tches es que que hacen tio ,2016-08-27 19:08:26,es,neutral,hacen tio
769636237984538624,aladroqe,"@vigarcu @saez_cristina @muyinteresante Están comenzando a hacerse un poco visibles ahora. Y ya van por su segundo modelo ""Fairphone 2"" ",2016-08-27 20:42:32,es,positive,comenzando hacerse visibles ahora van segundo modelo fairphone 2
769956993826160640,Reap_Jacker,Algún día dejaré de ver a Rem en mi TL y no recordaré a Subaru lo subnormal que fue de no escogerla. ,2016-08-28 17:57:07,es,negative,algún día dejaré ver rem tl recordaré subaru subnormal escogerla
769973260712865792,ElyShuri,"Lo siento mucho  bueno, os he dejado un vídeo de hype para el stream de mañana, que va a ser fuertesito",2016-08-28 19:01:45,es,negative,siento bueno dejado vídeo hype stream mañana va ser fuertesito
769972714820034565,emitiendo,"@bensonsenora El anuncio es cutre, cutre. 
Joseba quien es? ",2016-08-28 18:59:35,es,negative,anuncio cutre cutre joseba
770011857994276865,promeji,"@marcasgz te recuerdo que soy una persona que tiene criterio, equivocado, pero lo tengo ",2016-08-28 21:35:07,es,neutral,recuerdo persona criterio equivocado
769986689699876865,yer0al,@CesarCpi @Bl3sSuR @RetroTrainer Búscame un Zapdos de esos legales que tanto te gustan wapo  ,2016-08-28 19:55:07,es,positive,búscame zapdos legales gustan wapo
769988517975957505,AndresMachoXIII,"Buen amigo eres @Skyruss96, gracias por compartir tu pregunta en ese Ask 2.0 ",2016-08-28 20:02:23,es,positive,buen amigo gracias compartir pregunta ask 20
769987339187814400,merceroura,"@DavidArizaAbad buenas noches, David  un abrazo!",2016-08-28 19:57:41,es,positive,buenas noches david abrazo
770091323961532417,Veah9,Qué pobre soy no puedo ver los VMA ,2016-08-29 02:50:53,es,negative,pobre puedo ver vma
770087365796855808,MarinaLiaison,@MarinaLiaison quería poner me tenéis quemadísima pero no cabe y salen los puntitos ,2016-08-29 02:35:10,es,negative,quería poner quemadísima cabe salen puntitos
769864074582712321,hescentia,@EyeOfDavid__ te conocí y ya no te he vuelto a ver  me pareces super sincero y leal y me gusta hablar contigo,2016-08-28 11:47:53,es,positive,conocí vuelto ver pareces super sincero leal gusta hablar contigo
769863855451344896,abarbero,"@_aitor la verdad es que tiene buena pinta. Investigaré, gracias ",2016-08-28 11:47:01,es,positive,verdad buena pinta investigaré gracias
769863234946031617,DarcoTT,"Acabo de descubrir a Filip van der Cruyssen y sus increibles #fotografia de #retratos ...yo quiero 
 https://t.co/2T0S6DGxnm",2016-08-28 11:44:33,es,positive,acabo descubrir filip van der cruyssen increibles fotografia retratos quiero httpstco2t0s6dgxnm
769860293841354756,CliftJose,@springsteen_81 en España comemos (tragamos) de todo y con tod aquí esta trayectoria política parece normal. Saludos ,2016-08-28 11:32:52,es,negative,españa comemos tragamos tod aquí trayectoria política parece normal saludos
769860072503644160,SuperActrices,"@ElDesmarque_VCF Nunca había visto al Valencia el último de la Clasificación.  Que pasa con el Valencia, ya no ganamos.",2016-08-28 11:31:59,es,negative,nunca visto valencia último clasificación pasa valencia ganamos
769892151987675136,AriDarkHime,"@HeCalledMeAC Lo sé, a pesar de saber que no debería simplemente enamorarme de una cara bonita como la tuya... Soy muy superficial ",2016-08-28 13:39:27,es,negative,sé pesar saber debería simplemente enamorarme cara bonita superficial
769891966318501888,Gh14Yessi,"@kalvaniGH Pues yo no me crei esa expulsion, me parecio otro tongo como la de Ares, los dos mayores robados de aquella temporada ",2016-08-28 13:38:43,es,negative,pues crei expulsion parecio tongo ares dos mayores robados aquella temporada
769858499010564096,TeeDa5h,@alienmarica intenté eso el año pasado y mi móvil se hizo el loco con la alarma ,2016-08-28 11:25:44,es,negative,intenté año pasado móvil hizo loco alarma
769855141189132288,imobilis,"@themindcamp yooooo  seria novato, pero tengo charlas en la recámara ",2016-08-28 11:12:23,es,neutral,yooooo seria novato charlas recámara
769888991080427520,mikeltxo83,"@boteroBET @naitah77 hoy tocaba ir al del oeste, por cambiar. Sí, el cambio es a mejor ",2016-08-28 13:26:53,es,positive,hoy tocaba ir oeste cambiar cambio mejor
769888103242797056,AiryMadness,"@babi_dark_ si ya las hago, pero promocionarse es complicadillo  tengo pensado hacer un sorteo en poco",2016-08-28 13:23:22,es,negative,si hago promocionarse complicadillo pensado hacer sorteo
769887885818421248,abelgolden,"Como siempre mi tortilla triunfa mas que otros platos 
#playa… https://t.co/C60TC2teqV",2016-08-28 13:22:30,es,positive,siempre tortilla triunfa mas platos playa httpstcoc60tc2teqv
769887832194318336,AriDarkHime, por qué dices eso? Yo soy otaku y no hablo casi de aniJAJAJAJA era broma sis,2016-08-28 13:22:17,es,neutral,dices otaku hablo casi anijajajaja broma sis
769878004784852993,nuriamolines,"@rdelvalle, vaya, felicidades atrasadas y muchas gracias ",2016-08-28 12:43:14,es,positive,vaya felicidades atrasadas muchas gracias
769877190561398784,KowaiAlba,Me encanta como han decidido a que universidad voy a ir sin ni siquiera consultarmelo ,2016-08-28 12:40:00,es,negative,encanta decidido universidad voy ir siquiera consultarmelo
769885657816788992,Sulfurioso,"@GothicNekoGD Para Nigtwish tengo asiento, aunque fueramos juntos no podríamos sentarnos uno al lado del otro  
Para los otros tengo pista",2016-08-28 13:13:39,es,negative,nigtwish asiento aunque fueramos juntos podríamos sentarnos lado pista
769885529085190144,marinajholland,@ClauNavarro777 en verdad sí pero yo estuve intentando varias veces quedarme dormida ,2016-08-28 13:13:08,es,negative,verdad intentando varias veces quedarme dormida
769894591164219392,JanitaGB87,"Verano completito... Fuengirola, Peñiscola, Valle del Jerte, fiestas Sepul y próximamente --- fiestas Olmillo! ",2016-08-28 13:49:09,es,positive,verano completito fuengirola peñiscola valle jerte fiestas sepul próximamente fiestas olmillo
769894353389162497,hypocresia,"Y yo mientras comeré palomitas mientras quedáis retratados porque, ay, es lo que pasa cuando usas el activismo como un arma ",2016-08-28 13:48:12,es,negative,mientras comeré palomitas mientras quedáis retratados ay pasa usas activismo arma
769895102898638848,TeresaGarcia77,@Ivangomezruiz @TurismoAsturias De allí volvemos después de una semana espectacular ,2016-08-28 13:51:11,es,positive,allí volvemos después semana espectacular
769866755682492418,JavvoRockrawr,@lapollacaliente dos horitas más! Aunque me levanté destemplado ,2016-08-28 11:58:32,es,neutral,dos horitas aunque levanté destemplado
770994064451891200,Notreamitielove,Siempre las mejores personas son las que más sufren  #GetWellSoonSelenaFromSpain,2016-08-31 14:38:03,es,negative,siempre mejores personas sufren getwellsoonselenafromspain
771004220464070656,PauSkywalker_,"Es bastante patético, sobre todo que lo haga gente que prácticamente no me conoce de nada ",2016-08-31 15:18:25,es,negative,bastante patético haga gente prácticamente conoce
771004104021774336,KovuA7X,Lo único malo de Death Note es que dura muy poco. ,2016-08-31 15:17:57,es,negative,único malo death note dura
770957114273624065,StayTrueorGTFO,"@FemiHard_ Hmm no sé qué decirte, mientras no dejes la jaula abierta no pasa nada  Pero se recomienda que salgan un ratito al día +",2016-08-31 12:11:14,es,neutral,hmm sé decirte mientras dejes jaula abierta pasa recomienda salgan ratito día
770955429740417025,DbenavidesRMTV,@varitoponchito  es que las preguntas capciosas no están bien! Resultan muy periodísticas y poco consideradas ,2016-08-31 12:04:32,es,negative,preguntas capciosas bien resultan periodísticas consideradas
770990675080966144,_AlexBiker,@Sr_Merlusa @Mariiiiaperez @abrilnapilotti como se nota merlu que hace tiemp oque no te junta conmigoooooooo ,2016-08-31 14:24:35,es,negative,nota merlu hace tiemp oque junta conmigoooooooo
770990555333529600,Paarachute_,Estoy tan segura de que el exámen de mates va a ser el que hicimos de recuperación en el último trimestre al cual NADIE le sacó foto ,2016-08-31 14:24:07,es,neutral,tan segura exámen mates va ser hicimos recuperación último trimestre nadie sacó foto
770990366631788544,G0kuB,"No me refiero a vehiculos, me refiero a telefericos para llegar rapido a x zonas de vuestra (esperemos) gran base ",2016-08-31 14:23:22,es,neutral,refiero vehiculos refiero telefericos llegar rapido x zonas esperemos gran base
770990282817015808,AnarionLobogris,"@ladykumaria tranquila, te seguimos queriendo igual ",2016-08-31 14:23:02,es,positive,tranquila seguimos queriendo igual
771017206494822400,alvarxshoo,mi hermana kylie la vasca como la echo de menos ,2016-08-31 16:10:01,es,negative,hermana kylie vasca echo menos
771017151557828608,ElShuHermanoh,"No, solo quiero bailarte la medusa loca en privado  @GuiasTacticasES",2016-08-31 16:09:48,es,positive,solo quiero bailarte medusa loca privado
770988010229891076,dancewtsomebody,@RoussiRT jajajajjjaajjjjajajaa eso no lo haces con mi culo  y es de gran valor.,2016-08-31 14:14:00,es,positive,jajajajjjaajjjjajajaa haces culo gran valor
770987884488826880,ElisaZamora,@vodafone_es ha aceptado reembolsarme la cobertura marítima de la que no me advirtió en su momento. Estoy contenta. Me parece justo. ,2016-08-31 14:13:30,es,positive,aceptado reembolsarme cobertura marítima advirtió momento contenta parece justo
770987688551936001,EliseoPaez_G,Típic Te levantas de noche para ir al baño y corres lo más veloz que puedes para que el fantasma no te alcance ,2016-08-31 14:12:43,es,negative,típic levantas noche ir baño corres veloz puedes fantasma alcance
770987552450945028,Rainb0wGravity,Ayay quiero grrabar un trocito de Drown con el ukelele porque tiene que quedar preciosa. Pero tengo la voz fatal ,2016-08-31 14:12:11,es,negative,ayay quiero grrabar trocito drown ukelele quedar preciosa voz fatal
770987505642573824,manal20102,@imanbl_ el unico libro con el que me he echado foto ha sido con el de Yo antes de ti  pero porque el libro es especial!! Jajajaja,2016-08-31 14:12:00,es,neutral,unico libro echado foto sido libro especial jajajaja
771008376960589824,Badeyelloco,bueno bueno bueno voy a hacer el sprite del primer lider de gimnasio de mi fan made ,2016-08-31 15:34:56,es,positive,bueno bueno bueno voy hacer sprite primer lider gimnasio fan made
771006957666861057,BrockmansGin_es,@BenielAnaisabel Y además con unas vistas preciosas... Disfruta de la tarde como se merece ,2016-08-31 15:29:17,es,positive,además unas vistas preciosas disfruta tarde merece
771006781623529473,SauuK,Hoy directillo de FIFA señores! Un poquito de Liverpool que queda menos para terminar ,2016-08-31 15:28:36,es,positive,hoy directillo fifa señores poquito liverpool queda menos terminar
771015391669784576,PacoPorteroOk,"@Antonioortzb @lavuelta @luisangelmate Ojú, que envidia más mala me ha dado!!. Disfruta. Aún me duelen las piernas ¡¡que buena estaba!! ",2016-08-31 16:02:48,es,positive,ojú envidia mala dado disfruta aún duelen piernas buena
771015122122858496,Vicent_Marco,"@batyol @valenciaplaza Gracias por seguirme. Todas las semanas escribo en @culturplaza, cada míercoles para más señas. ",2016-08-31 16:01:44,es,positive,gracias seguirme todas semanas escribo cada míercoles señas
771015060579880961,acalvodelolmo,@vmc1385 Muchas gracias atrasadas!! Esto del Twitter hacia que no lo miraba.... Un abrazoteee!! ,2016-08-31 16:01:29,es,positive,muchas gracias atrasadas twitter hacia miraba abrazoteee
771014583251271681,CliftJose,"@SonrisaChocolat gracias niñuca es preciosa, te prometo que me has alegrado la tarde con este detalle tan Bello y enternecedor. Mil besos ",2016-08-31 15:59:36,es,positive,gracias niñuca preciosa prometo alegrado tarde detalle tan bello enternecedor mil besos
771014290006564864,oyabun,@AGMelendez_ pues si. Pero por lo menos podrían ser actores  puestos a hacer el paripe. Que sean profesionales ,2016-08-31 15:58:26,es,negative,pues si menos podrían ser actores puestos hacer paripe profesionales
771014190526005248,muguruzo94,"@tenistachanel de aquí haciéndolo ""conservadora"" sale una @50 seguro.  a ver como montamos! Thanks por las ideas!",2016-08-31 15:58:02,es,positive,aquí haciéndolo conservadora sale seguro ver montamos thanks ideas
771014163896340484,Lioreuz,"@voicesyntex soy como ese medio demonio que es marginado por los demonios, pero también por los humanos ",2016-08-31 15:57:56,es,negative,medio demonio marginado demonios humanos
770998456752148481,montinini_,@Najeraa13 creo que soy la única que pringa trabajando todo el verano y todo septiembre ,2016-08-31 14:55:31,es,negative,creo única pringa trabajando verano septiembre
771019313310470144,farmaciaatarfe,"31 AGOSTO
 DÍA INTERNACIONAL DE LA SOLIDARIDAD
 Porque la solidaridad comienza con una sonrisa   
 ¡Feliz día! https://t.co/XClh0GSjeG",2016-08-31 16:18:23,es,positive,31 agosto día internacional solidaridad solidaridad comienza sonrisa feliz día httpstcoxclh0gsjeg
771019034498301952,LuismiSanchezz,@julioinsadji Estás muy calladito por aquí julio... q n puedo poner la radio ,2016-08-31 16:17:17,es,negative,calladito aquí julio q n puedo poner radio
